timestamp,subevent_index,true_distance_m,estimator_a_name,estimate_a_m,error_a_m,confidence_a,estimator_b_name,estimate_b_m,error_b_m,confidence_b,scene
0.0,1,1.0,Weighted LS,1.3492328879604942,0.34923288796049423,0.9241819532576234,Phase Slope,1.0384791480985487,0.03847914809854869,0.0,MULTIPATH
0.0,2,1.0,Weighted LS,2.4043344717533324,1.4043344717533324,0.9167057899691834,Phase Slope,2.059322766965412,1.059322766965412,0.0,NLOS
0.0,3,1.0,Weighted LS,0.8700566840343249,-0.1299433159656751,0.9868960856498817,Phase Slope,0.8040934041261925,-0.19590659587380754,0.0,MULTIPATH
0.0,4,1.0,Weighted LS,1.1870814685614126,0.1870814685614126,0.9431118317877039,Phase Slope,0.14681960406393574,-0.8531803959360642,0.0,NLOS
0.0,5,1.0,Weighted LS,0.8657777372297569,-0.13422226277024307,0.9536910587498717,Phase Slope,1.1306123850926133,0.1306123850926133,0.0,MULTIPATH
